Date,Latitude,Longitude,Altitude,NO2,PM2.5,O3,PM10,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),is_day (),PM2.5/N02,PM2.5/03,Weekend,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
2023-08-26 11:35:00+00:00,46.234818,15.267305,240.0,2.5649493574615367,2.8903717578961645,75.0,3.4011973816621555,32.5,40.0,16.735331706616126,22.947387178895443,0.0,0.0,0.0,6.887858647267681,0.0,16.5,191.0,16.33941029999794,-1.3586791940869172,1.0,0.32542240043462795,-1.4271163556401458,1,False,False,True,False
2023-08-26 12:35:00+00:00,46.234818,15.267305,240.0,2.70805020110221,2.9444389791664403,94.0,3.4011973816621555,33.1,45.0,18.946808028021238,23.94712478211764,0.0,0.0,0.0,6.888062645636401,2.0,16.2,183.0,16.669242511038266,-1.3509272172825992,1.0,0.23638877806423034,-1.5988558031035636,1,False,False,True,False
2023-08-26 13:35:00+00:00,46.234818,15.267305,240.0,2.0794415416798357,2.8903717578961645,98.0,3.4011973816621555,32.7,40.0,16.831556686198205,22.651978791941453,0.0,0.0,0.0,6.887858647267681,10.0,16.2,197.0,16.85693962927484,-1.3547956940605197,1.0,0.8109302162163288,-1.6945957207744071,1,False,False,True,False
2023-08-26 14:35:00+00:00,46.234818,15.267305,240.0,2.1972245773362196,2.833213344056216,99.0,3.258096538021482,33.0,40.0,17.312577839021007,23.301046702912696,0.0,0.0,0.0,6.887450525641773,8.0,10.4,194.0,16.99734800038727,-1.3586791940869172,1.0,0.6359887667199967,-1.7619065060783738,1,False,False,True,False
2023-08-26 15:35:00+00:00,46.234818,15.267305,240.0,1.791759469228055,2.8903717578961645,102.0,3.332204510175204,33.0,40.0,17.312577839021007,23.595082831232713,0.0,0.0,0.0,6.887042237384596,13.0,6.5,161.0,17.044082115232946,-1.3625778345025745,1.0,1.0986122886681098,-1.7346010553881064,1,False,False,True,False
2023-08-26 16:35:00+00:00,46.234818,15.267305,240.0,2.6390573296152584,2.8903717578961645,100.0,3.332204510175204,31.9,55.0,21.059047812181603,24.415181075125915,0.0,0.0,0.0,6.886429492267385,2.0,2.4,117.0,16.90377689615727,-1.3664917338237108,1.0,0.25131442828090617,-1.7147984280919266,1,False,False,True,False
2023-08-26 17:35:00+00:00,46.234818,15.267305,240.0,2.302585092994046,2.9444389791664403,104.0,3.4011973816621555,29.9,57.0,19.907271111915527,22.29664239148241,0.0,0.0,0.0,6.886327331568516,1.0,8.6,123.0,16.52810020251417,-1.3664917338237108,1.0,0.6418538861723947,-1.6999519199749322,1,False,False,True,False
2023-08-26 18:35:00+00:00,46.234818,15.267305,240.0,1.6094379124341003,2.9444389791664403,106.0,3.4011973816621555,27.1,65.0,19.42711533000747,20.505438849831364,0.0,0.0,0.0,6.885816371463383,1.0,8.6,147.0,15.960279160256844,-1.3664917338237108,0.0,1.33500106673234,-1.7190001149456267,1,False,False,True,False
2023-08-26 19:35:00+00:00,46.234818,15.267305,240.0,1.0986122886681098,2.8903717578961645,108.0,3.295836866004329,25.9,65.0,18.370233971760438,19.41831743576645,0.0,0.0,0.0,6.886225160431774,18.0,8.6,202.0,15.43503283629226,-1.3664917338237108,0.0,1.791759469228055,-1.791759469228055,1,False,False,True,False
2023-08-26 20:35:00+00:00,46.234818,15.267305,240.0,2.4849066497880004,2.9444389791664403,109.0,3.295836866004329,24.3,67.0,17.312577839021007,18.137175063854052,0.0,0.0,0.0,6.886429492267385,16.0,9.2,211.0,14.953402824920115,-1.3664917338237108,0.0,0.45953232937844013,-1.7469089030627032,1,False,False,True,False
